-0.016214,0.75394,-0.13058
-0.27955,-0.57378,-0.26527
0.74156,0.21045,0.088125
-0.21594,0.27769,-0.43898
0.41558,0.61803,-0.078663
-1.0414,-0.20564,-0.050282
-0.98138,0.1646,0.17729
-0.035325,-0.54718,0.43661
-0.16105,-0.31645,0.48326
-0.37964,0.57711,-0.046723
-0.57716,-0.53386,-0.0063233
0.85732,0.29098,-0.20169
0.3016,-0.70437,0.093038
0.38051,0.18183,0.54018
0.49646,-0.31886,0.44808
0.85718,0.17501,-0.30289
-0.65149,0.11624,0.23852
-0.9142,0.1271,-0.30381
0.1289,0.23719,0.5873
-0.73306,0.42224,0.39537
-0.92968,-0.21426,-0.17558
0.52353,-0.69847,0.16822
-0.93949,0.012349,-0.071525
-0.46791,0.43916,0.29164
0.26874,-0.57572,0.54319
-1.0095,0.39449,-0.082531
-0.35998,0.16291,-0.38178
0.64204,0.33546,0.3407
-0.51804,-0.03447,0.71935
-0.51039,-0.1866,0.41882
0.37771,0.79779,-0.079132
-0.2647,0.44059,0.44887
-0.57829,0.66608,-0.082962
-0.4164,0.00053863,0.47498
-0.60061,0.24398,-0.33124
-0.72697,0.12957,-0.30378
-0.2106,-0.40961,-0.37615
0.21796,-0.54251,-0.4032
-0.44439,0.63895,0.038385
-0.73256,-0.27045,-0.26658
0.84628,0.14251,-0.1801
-1.258,-0.10399,-0.14883
-0.27428,-0.0052752,0.5518
-0.97807,0.10908,-0.30981
1.0275,-0.12233,0.053961
-0.96874,-0.038645,-0.0099605
0.11513,0.11078,-0.69641
0.55104,0.22639,0.59617
0.88836,0.12618,0.29061
-0.25697,0.67966,-0.12512
0.51501,0.60846,-0.070986
-0.66348,-0.52725,-0.35314
0.66,0.013405,-0.60343
-0.7465,-0.34208,0.09838
-0.3693,0.47526,-0.26844
0.56341,0.041883,0.40687
0.71838,-0.48782,-0.091655
-0.14344,-0.37953,0.39119
0.21421,0.43717,0.36846
-1.058,-0.046206,-0.11356
0.59867,-0.35509,0.050348
-0.23102,0.54749,-0.13498
-0.6615,0.31589,0.2895
-0.89272,0.29968,-0.32564
-0.8106,0.14726,-0.34706
0.62552,0.27334,0.2784
0.61599,-0.50322,-0.029622
0.9723,0.27208,0.22029
-0.66236,-0.46726,-0.35337
-0.73941,-0.093407,0.47209
-0.13412,0.47395,-0.16867
-0.59616,-0.43227,0.33179
-1.0987,-0.30132,-0.27584
0.53248,-0.35381,0.3114
-0.50287,0.07402,0.47433
0.41662,-0.61995,0.057733
-0.015969,0.6548,0.16464
-0.98841,-0.056287,-0.077753
0.27121,0.29463,0.68446
0.85904,-0.099862,0.064723
-0.085116,0.38504,0.37499
0.93714,-0.18029,-0.10295
0.26551,0.54718,0.46752
0.58367,-0.61938,0.0082109
-0.48294,0.50168,0.38858
-1.3037,0.22311,-0.20379
0.32056,-0.10073,0.43072
-0.25373,-0.34919,0.37736
-0.4767,0.39949,0.35428
-0.42036,0.13402,0.51975
-0.37752,0.54862,-0.073213
0.60147,0.20497,-0.43146
0.50867,0.44705,-0.3163
0.96018,-0.24091,0.05836
0.43325,0.65139,0.042793
-0.43018,0.57815,0.14715
0.59782,0.35733,0.44623
0.32329,-0.41073,-0.36539
0.80219,-0.0052047,0.41056
-0.79875,0.26002,0.097248
-0.80631,0.2342,-0.42151
-0.0027152,-0.50165,-0.36685
-0.29551,-0.35742,-0.63245
-0.073559,0.73637,-0.21979
0.87763,0.11584,0.40714
0.65507,0.54549,-0.21356
0.41706,0.27441,-0.43028
-0.018695,-0.054602,-0.5083
-0.72895,-0.068461,-0.35925
0.056896,-0.46272,0.51228
-0.082948,-0.030291,-0.81478
0.21548,-0.056034,-0.58047
-0.85183,0.27112,-0.16307
0.58682,-0.44102,-0.34018
0.63242,0.13042,0.28926
-0.08255,0.74097,-0.25049
-0.14725,0.40685,0.42121
-0.193,0.33897,-0.46163
0.11974,0.53834,-0.32797
-0.66699,0.19317,0.41521
-0.75316,-0.28601,-0.34496
0.64917,0.095181,0.26174
0.87261,0.20089,-0.3076
-0.6684,0.069056,-0.55529
-0.67015,0.23256,-0.47908
-0.061472,-0.20647,0.69409
0.76248,0.22835,0.19713
0.4402,0.12096,0.5308
-0.66815,0.61515,0.093993
0.96445,-0.015093,0.12231
-0.58185,0.54863,-0.17727
0.028292,-0.75902,0.1765
0.35846,-0.61083,0.34526
0.35299,0.056353,0.71747
0.54583,-0.63927,0.27045
-0.77477,0.32078,0.24016
0.5588,-0.25497,0.21064
0.39154,-0.62435,0.36915
0.56032,-0.22104,0.42048
0.4155,0.029056,-0.51824
-0.21181,-0.050822,-0.43197
-0.39778,-0.38917,0.42647
0.17555,-0.55005,0.092108
-0.066041,-0.75855,-0.085547
-0.74523,-0.6716,-0.15317
0.043316,-0.7829,0.16565
-0.20631,0.54094,-0.47621
0.92413,0.044751,0.10992
-0.39602,-0.16914,-0.50362
-0.13628,0.53325,0.30875
0.26431,0.63925,-0.22569
-0.1919,0.91421,0.11286
0.71154,0.19194,0.03007
-0.88762,-0.45352,-0.10361
0.75906,-0.28507,0.33692
-0.40118,0.26073,0.43034
0.9097,-0.10296,0.20706
0.46808,-0.23561,-0.46152
-0.3183,0.49197,-0.33675
-0.6072,-0.063456,-0.28762
0.28188,-0.23316,-0.39746
0.010994,-0.068164,0.86371
0.38454,-0.3596,0.43244
-0.35612,-0.48876,0.45658
0.052803,-0.23862,0.72071
-0.24085,0.49049,-0.34297
-0.71487,0.34346,-0.27935
0.69277,-0.17292,-0.33912
0.23959,-0.64704,-0.045583
0.37608,0.30042,-0.45005
-0.019636,0.61945,-0.059892
0.43134,0.35823,0.44837
0.10413,0.044598,-0.5801
-0.84798,0.19729,-0.062422
0.37955,-0.66849,-0.13819
0.83207,0.42502,-0.035618
0.45276,-0.69217,0.20303
0.18618,0.744,-0.14412
0.71846,-0.55061,0.23049
-0.72029,0.13794,-0.37901
0.43463,-0.017064,-0.52729
-0.4263,-0.54618,-0.45237
-0.47541,0.092637,-0.44897
-0.2899,0.35248,0.34577
0.61295,0.66507,-0.3764
-0.18851,-0.4026,-0.23222
-0.24738,0.06647,-0.57228
-0.16867,-0.56172,-0.10427
-0.016871,-0.22938,0.6868
0.90956,0.12478,-0.02602
-0.84431,-0.53092,-0.458
-0.26109,0.31919,-0.48704
0.84118,-0.42311,0.20568
-0.34752,-0.14453,-0.5396
-0.81762,-0.31934,0.43007
0.63665,-0.4518,0.12857
0.24436,0.74843,0.042214
0.080623,-0.063547,0.66857
0.79942,-0.071771,-0.27906
0.68038,-0.21189,0.46188
-0.088629,0.82422,0.15801
-0.8215,0.33269,0.35819
0.17662,-0.46441,0.22385
-0.27007,-0.50919,-0.73087
-0.67704,-0.36367,0.17616
0.63373,-0.23362,-0.64937
-0.46312,0.3079,-0.27039
0.90377,-0.09365,0.096257
-0.21405,0.8076,0.25881
-0.61946,0.18149,-0.38807
-0.11254,-0.67896,0.15862
-0.3074,-0.71324,0.20574
1.2313,-0.071699,-0.055137
0.72677,-0.55052,0.16188
0.01006,0.30607,-0.3788
0.47736,0.48226,-0.35187
-0.83651,-0.0035928,0.1392
-0.31231,-0.27932,0.64344
-0.25504,-0.64284,-0.22216
0.94784,-0.22696,-0.043087
-0.067029,0.11627,0.7257
0.20197,-0.31425,0.35037
0.25539,-0.37079,0.11103
0.47505,-0.3232,0.44258
-1.0489,-0.0074242,0.064996
-0.14707,-0.73562,-0.017641
-0.6474,0.19967,0.26437
-0.97421,0.10614,-0.38235
-0.10485,0.30587,-0.57586
-0.84994,0.1097,0.19518
-0.17326,-0.38366,-0.54638
-0.98976,-0.37169,0.062446
0.8653,-0.079806,-0.098952
0.54329,-0.73497,-0.23876
-0.47276,-0.26623,0.49512
-0.34717,0.38946,-0.30038
-0.76065,-0.34718,-0.25047
-0.17769,0.033694,-0.62318
-0.69154,0.22321,0.35002
-0.66352,0.29577,-0.40091
-0.50518,0.36206,0.11008
0.45378,-0.57009,-0.1158
-0.52722,0.28524,0.47728
-0.20471,0.38282,0.16217
0.39927,0.080047,0.64749
-0.49131,0.33911,-0.47544
0.72005,0.46741,-0.091517
0.16844,-0.15972,-0.7513
0.42842,-0.24904,-0.25595
0.42934,0.31813,0.46153
0.67906,-0.4903,0.08333
0.43229,-0.37726,-0.46662
-0.50564,-0.48176,0.40478
-0.034875,-0.76666,-0.039549
-0.15358,0.31775,0.43795
-0.29421,0.24162,-0.50146
1.0402,0.33992,-0.16455
0.97441,0.20529,-0.31637
-0.19374,-0.40832,0.29067
0.56367,-0.0062901,0.23988
-0.58748,0.3938,0.15806
-0.50912,-0.28444,-0.44
-0.4498,0.16293,0.41314
-0.46639,-0.31845,-0.29445
-0.20257,-0.41115,0.51049
-0.02771,-0.34038,0.51907
0.43715,0.12239,0.54581
0.33995,-0.71639,0.42238
-0.24865,0.22828,-0.38225
-0.2284,-0.35767,0.45643
0.71915,0.20519,0.30879
0.77766,-0.050055,0.24003
0.62372,0.4925,-0.07717
-0.79373,-0.11747,-0.19924
0.2172,-0.5664,-0.16429
-0.8367,-0.33614,0.32371
-0.90788,0.25758,0.033345
-0.043406,0.25047,0.37298
0.81478,0.079397,0.58037
0.074831,-0.16229,0.64512
-0.25425,0.5236,0.42064
-0.52243,-0.0067243,0.61205
0.77591,-0.27145,0.44164
0.93079,-0.47836,0.20973
-0.70598,0.050946,0.41876
0.32568,0.35564,0.35977
-0.78897,-0.18076,-0.25314
1.0406,-0.23753,0.0026267
-0.22315,0.089252,0.53789
0.59668,0.1845,0.47927
-0.38163,-0.60543,0.14321
0.10557,0.61542,-0.12069
0.7624,-0.34068,-0.26142
-0.083845,0.014879,-0.71079
-0.80935,-0.16843,0.57602
0.80048,0.32682,0.024582
0.22212,0.48093,-0.35443
0.52631,-0.63398,0.20771
-0.56952,0.27625,0.43137
0.70965,-0.028243,0.29836
-0.95488,0.39775,-0.21096
0.39508,0.39364,0.37496
0.50477,0.28116,-0.45676
0.099487,-0.14745,-0.70244
0.024189,-0.12043,0.60704
-0.59205,-0.61509,0.11823
0.3885,0.45886,-0.34026
0.88911,0.24862,-0.31055
0.81935,0.18791,-0.13298
0.077665,0.2323,-0.65622
-0.80069,0.47285,-0.003166
0.16878,0.37713,0.42224
0.48022,-0.534,0.19477
-0.71451,-0.28784,-0.13322
0.38641,-0.4244,0.46131
0.63634,0.12469,0.42388
0.19278,0.56136,-0.33317
0.0016936,0.55958,-0.30864
0.13004,0.55179,0.33341
-0.67827,-0.43976,-0.0013485
0.7606,-0.38808,-0.11471
0.38856,-0.20372,-0.39391
0.89001,-0.32631,0.080041
-0.47789,-0.52914,-0.4062
0.46524,-0.14807,-0.37276
0.78384,-0.095921,0.25365
0.55847,-0.59783,0.1591
0.53011,0.52687,0.24957
0.028337,-0.77983,-0.092049
0.44555,0.69872,-0.13581
1.1512,-0.075991,0.072841
-0.35634,0.25178,-0.34284
-0.041409,-0.079811,-0.63159
0.64404,0.3629,0.43303
-0.18256,0.17536,0.56722
0.68936,0.65991,0.015419
-0.021806,-0.47944,0.33555
-0.42108,-0.58562,0.46746
0.59948,0.47525,0.019614
0.28368,-0.21247,0.33803
-0.47737,-0.17153,0.2836
-0.81415,-0.45881,0.39494
0.77809,0.48219,0.308
0.70618,-0.27515,0.31618
0.32796,-0.23444,0.43541
0.50442,-0.38664,0.17328
-0.47429,-0.3626,0.037232
0.81039,0.44582,-0.36627
-0.35448,-0.63707,-0.30217
-0.70485,-0.27396,-0.22995
0.7746,-0.13048,-0.2004
-0.80171,0.66198,-0.14144
0.13365,-0.58414,0.013479
-0.53712,-0.32071,-0.44731
0.36853,-0.53777,-0.25934
-0.96646,-0.21939,0.10473
-0.55844,-0.61281,-0.108
-0.12569,-0.71021,-0.16041
-0.53223,0.60755,0.031575
-0.99422,-0.21664,-0.093582
-0.59598,-0.66477,-0.041211
0.76263,-0.29577,0.21911
-0.24096,0.81982,0.026395
0.2945,-0.39176,0.62001
0.72148,-0.43985,0.13514
0.073863,0.77191,0.020768
-0.11388,0.62672,-0.39165
-0.28538,0.097212,-0.39988
-0.39896,-0.26183,-0.46483
-0.047715,0.65045,-0.6594
-0.53801,0.1908,-0.49072
-0.097997,0.2991,0.54062
-0.16712,-0.57932,0.37751
0.73254,-0.086066,-0.22132
-0.39606,0.48372,-0.26959
0.70451,0.32891,0.33481
-0.0064147,0.36342,-0.45558
-0.82809,-0.47493,-0.043672
0.11723,0.70666,0.1288
-0.47375,-0.44081,0.26161
0.62527,0.6208,0.25756
0.84835,-0.023972,0.58394
0.76853,-0.28727,0.13055
-0.22704,0.33376,-0.41012
0.84244,-0.32763,0.21505
-0.056057,-0.60408,-0.1816
0.37334,0.075338,-0.51345
-1.0517,-0.028823,-0.12113
0.8024,-0.017166,-0.57578
0.90986,0.048002,0.11359
-0.90452,0.12135,0.18442
-0.033132,0.40718,0.30824
0.18401,-0.78462,0.11175
-0.72719,-0.26092,-0.22936
-0.1016,0.132,0.61339
0.39549,0.70882,0.16647
-0.18976,-0.70303,0.34411
0.77588,-0.26754,-0.23233
-0.32221,-0.82978,-0.17872
0.20297,0.36528,0.3585
-1.0476,0.20059,-0.12331
-0.19911,-0.069543,0.57963
0.085533,0.67737,0.08477
-0.24905,0.27305,0.57063
1.0778,0.31765,-0.19001
-0.76263,0.22196,0.55256
-0.96073,0.025381,-0.40608
0.8293,0.27635,0.21694
0.068968,-0.56455,0.092689
0.18834,0.34136,0.69623
0.60367,-0.19088,-0.39518
0.067521,-0.78372,-0.41504
-0.00098154,-0.29187,0.64717
-0.85754,0.053623,0.27155
0.26538,0.54752,-0.33176
1.0681,-0.31557,0.059852
0.52119,-0.21441,-0.46154
0.019978,-0.050176,0.60993
-0.39991,0.52189,-0.16822
-0.46657,0.63256,-0.024989
0.67036,0.19039,-0.3361
-0.29353,0.41738,0.32595
0.59802,0.21289,-0.48395
0.75708,-0.19234,0.21592
0.0095301,-0.073757,-0.40569
-0.41065,-0.25908,0.4492
-0.8178,0.16891,0.14999
0.06296,0.57744,-0.28711
0.74382,-0.16229,-0.40437
0.67057,-0.052873,-0.44719
1.0209,-0.34709,-0.23459
0.0061679,-0.37495,0.29225
0.4836,-0.29832,0.422
-0.44828,-0.019211,-0.55405
-0.093821,0.56729,-0.15181
-0.725,0.19652,0.42485
-0.54027,0.4086,-0.063056
0.2925,0.54202,0.44776
0.98259,-0.28071,-0.3941
-0.58771,0.089557,0.60938
0.41577,0.50161,-0.41675
-0.77573,0.082301,-0.28617
-0.020405,-0.94437,-0.096048
-0.017618,-0.071148,-0.60283
-0.17069,-0.51735,-0.31537
-0.093011,-0.35447,-0.4434
0.6813,-0.095684,-0.3545
0.064416,-0.42655,-0.61065
0.8274,-0.16832,-0.37276
0.45039,-0.56431,0.14225
-0.67493,0.044322,0.19436
0.76363,-0.20679,0.57962
-0.16303,0.19339,-0.4264
0.46473,-0.57038,-0.37473
0.30736,-0.78183,0.050832
-0.85531,0.32045,-0.086346
-0.1432,0.042342,0.53404
0.57422,0.52728,-0.068694
-0.35013,0.0041041,0.55828
-0.1959,-0.65182,-0.45717
0.59891,0.45184,-0.22789
-0.53815,0.3937,-0.36131
0.94104,-0.19429,-0.19126
0.78322,0.15107,0.064615
0.48877,-0.64093,-0.24497
0.14097,-0.056674,0.70081
-0.78019,-0.40612,0.019131
-0.58229,-0.51444,0.2004
-0.9113,0.17633,0.27886
0.7949,0.074925,0.37731
0.97485,0.029693,-0.063846
0.39117,0.48044,0.51687
-0.20843,0.32824,-0.66574
-0.15745,0.021682,-0.62702
-0.7063,0.026662,-0.27866
0.75819,-0.46861,0.18924
-0.5009,-0.392,-0.41158
0.38104,-0.17261,-0.50609
0.61237,0.29669,-0.38002
-0.92723,0.077155,-0.17386
0.72935,0.61279,0.094544
-0.8324,0.12923,0.17959
-0.62924,0.46667,-0.20066
-0.46824,-0.70009,0.047024
0.37123,0.029954,0.34609
0.6466,0.04274,0.36219
0.77969,-0.38158,0.032412
1.0482,0.26124,0.12926
0.49858,0.43132,-0.36759
0.58891,-0.45118,0.092779
-0.46986,-0.2498,0.3223
0.56003,0.19191,0.51135
0.2668,0.59143,0.27276
-0.34593,-0.37321,0.46186
-0.85159,0.0060727,0.3582
-0.34834,-0.13707,0.47657
0.66131,0.16386,-0.46984
0.37283,0.7956,-0.12235
0.34623,0.58033,0.26604
0.28984,-0.012589,-0.66777
0.89317,-0.03055,-0.31315
0.24494,0.050511,0.49055
-0.52576,-0.073233,0.43667
-0.11151,0.019193,-0.68741
-0.087347,-0.5594,-0.26154
0.057065,-0.86786,-0.063121
0.48081,0.056973,-0.41848
1.0645,0.24479,-0.0099679
0.68191,-0.21066,0.39326
-0.94924,0.10232,0.11943
0.30614,0.46464,-0.44825
0.10101,-0.285,-0.59397
-0.35539,-0.34323,0.42565
-0.92392,-0.26009,-0.0294
-0.88048,-0.4218,0.17096
0.12497,0.70208,-0.081631
-0.79251,0.29582,0.26978
-0.44278,0.49921,0.033125
-0.62721,0.33659,0.31902
0.77231,0.41032,-0.056207
-0.57055,0.71835,-0.24603
0.42038,0.23938,-0.36649
-0.031727,0.63193,-0.061645
0.88284,-0.17697,-0.15712
-0.092352,0.76956,0.18402
-0.87115,-0.35075,0.20495
-0.82708,0.24529,-0.18974
-0.37237,-0.086186,-0.49613
-0.093097,0.45623,0.37195
